transaction_id,user_id,amount,timestamp,location,device_type,merchant_category,is_fraud
TXN_008180,USR_0354,37.54,2026-01-14 19:10:37,"Paris, FR",Mobile,Travel,0
TXN_000949,USR_0445,39.19,2026-02-05 16:31:11,Online,Desktop,Retail,0
TXN_006371,USR_0022,8.66,2026-01-08 14:57:35,"London, UK",Mobile,Travel,0
TXN_004629,USR_0238,95.21,2026-01-23 19:12:17,"Paris, FR",Mobile,Retail,0
TXN_007359,USR_0460,32.34,2026-03-02 13:03:01,"London, UK",Desktop,Retail,0
TXN_005926,USR_0253,63.84,2026-03-05 08:05:54,"Paris, FR",POS,Grocery,0
TXN_006041,USR_0289,79.73,2026-01-03 13:36:02,"New York, US",Desktop,Grocery,0
TXN_000442,USR_0441,37.41,2026-02-14 14:07:11,Online,Desktop,Travel,0
TXN_006660,USR_0121,7.21,2026-02-04 08:32:17,Online,Mobile,Electronics,0
TXN_008832,USR_0402,29.12,2026-01-11 07:20:02,"New York, US",Desktop,Retail,0
TXN_009047,USR_0347,110.88,2026-03-20 17:30:20,"London, UK",Mobile,Grocery,0
TXN_003831,USR_0185,11.04,2026-02-26 03:16:33,"London, UK",Desktop,Retail,0
TXN_011271,USR_0163,20.96,2026-02-19 19:22:24,"Tokyo, JP",Mobile,Electronics,0
TXN_006145,USR_0048,46.97,2026-01-26 12:48:04,Online,Mobile,Grocery,0
TXN_010851,USR_0453,23.92,2026-03-01 11:07:11,"New York, US",POS,Travel,0
TXN_006345,USR_0410,25.87,2026-03-02 08:51:25,"New York, US",Mobile,Grocery,0
TXN_001959,USR_0045,104.96,2026-01-14 11:08:40,Online,Mobile,Grocery,0
TXN_000156,USR_0119,16.32,2026-02-06 07:45:18,"Paris, FR",Mobile,Electronics,0
TXN_009568,USR_0494,11.68,2026-03-24 21:38:45,"Tokyo, JP",POS,Electronics,0
TXN_004579,USR_0308,13.35,2026-03-20 13:08:03,"New York, US",Mobile,Retail,0
TXN_001090,USR_0336,54.64,2026-03-14 10:58:10,"Tokyo, JP",Mobile,Travel,0
TXN_006050,USR_0178,30.54,2026-01-23 10:32:30,Online,POS,Retail,0
TXN_010981,USR_0055,323.28,2026-03-13 07:40:03,"Paris, FR",Desktop,Travel,0
TXN_009123,USR_0020,16.66,2026-01-11 21:00:08,"Paris, FR",Mobile,Retail,0
TXN_007951,USR_0145,38.01,2026-01-09 05:52:11,"Tokyo, JP",POS,Retail,0
TXN_001675,USR_0366,19.51,2026-01-09 12:37:50,"London, UK",POS,Retail,0
TXN_006764,USR_0198,20.84,2026-03-25 16:51:05,Online,Desktop,Travel,0
TXN_010052,USR_0187,13.61,2026-03-22 21:54:12,"Tokyo, JP",POS,Retail,0
TXN_006417,USR_0146,6.17,2026-01-15 18:22:49,"London, UK",Desktop,Grocery,0
TXN_011472,USR_0057,24.02,2026-03-07 10:59:48,"London, UK",POS,Electronics,0
TXN_002327,USR_0490,96.58,2026-01-10 03:59:14,Online,POS,Travel,0
TXN_007097,USR_0246,109.67,2026-02-16 14:07:14,"New York, US",Desktop,Grocery,0
TXN_010299,USR_0052,26.02,2026-02-24 18:52:00,"Tokyo, JP",Desktop,Retail,0
TXN_009452,USR_0011,23.55,2026-01-12 17:35:17,"Tokyo, JP",Desktop,Retail,0
TXN_006451,USR_0471,20.58,2026-03-20 06:59:08,Online,POS,Retail,0
TXN_001716,USR_0280,51.77,2026-03-24 05:05:50,"Tokyo, JP",Mobile,Grocery,0
TXN_009173,USR_0315,13.52,2026-03-16 18:43:50,"New York, US",POS,Travel,0
TXN_008382,USR_0072,47.72,2026-03-18 08:25:10,Online,POS,Electronics,0
TXN_003832,USR_0216,65.85,2026-03-09 11:03:25,"Tokyo, JP",POS,Retail,0
TXN_006300,USR_0476,39.7,2026-01-22 08:11:07,"London, UK",Mobile,Retail,0
TXN_003349,USR_0426,112.96,2026-02-05 14:21:46,"London, UK",Desktop,Travel,0
TXN_011418,USR_0309,6.32,2026-02-26 17:04:06,"London, UK",Mobile,Grocery,0
TXN_009178,USR_0333,16.89,2026-02-12 07:35:42,Online,Desktop,Grocery,0
TXN_000588,USR_0289,62.5,2026-01-02 18:39:41,"London, UK",Desktop,Grocery,0
TXN_011422,USR_0485,21.01,2026-02-05 18:27:33,"Tokyo, JP",Desktop,Travel,0
TXN_002991,USR_0277,26.88,2026-03-22 16:53:47,"London, UK",POS,Retail,0
TXN_011380,USR_0340,90.93,2026-04-01 20:04:35,"London, UK",Desktop,Retail,0
TXN_009492,USR_0007,11.02,2026-03-29 12:54:04,Online,POS,Travel,0
TXN_010640,USR_0429,71.27,2026-02-12 20:00:56,"London, UK",Desktop,Retail,0
TXN_000265,USR_0062,31.1,2026-01-01 15:31:47,"Paris, FR",Mobile,Retail,0
TXN_009514,USR_0003,27.4,2026-01-10 14:47:24,"New York, US",POS,Travel,0
TXN_006789,USR_0285,64.18,2026-03-26 11:44:32,Online,Mobile,Grocery,0
TXN_010208,USR_0300,115.56,2026-02-01 08:12:42,Online,POS,Retail,0
TXN_003865,USR_0494,10.8,2026-03-04 09:36:36,"New York, US",POS,Grocery,0
TXN_006275,USR_0301,25.01,2026-01-17 19:18:06,"New York, US",Desktop,Grocery,0
TXN_011760,USR_0416,8694.72,2026-02-03 01:20:43,"Sydney, AU",Mobile,Gaming,1
TXN_003712,USR_0125,5.51,2026-02-17 08:16:51,"Paris, FR",Desktop,Retail,0
TXN_008439,USR_0492,97.75,2026-03-10 07:58:35,"New York, US",Mobile,Grocery,0
TXN_001530,USR_0175,94.17,2026-01-24 23:13:11,"New York, US",POS,Travel,0
TXN_009847,USR_0313,34.59,2026-03-29 12:32:07,"London, UK",POS,Travel,0
TXN_000924,USR_0190,6.94,2026-01-11 17:38:02,"Paris, FR",Desktop,Travel,0
TXN_009437,USR_0232,7.37,2026-01-04 17:49:20,"London, UK",Desktop,Grocery,0
TXN_007330,USR_0161,52.47,2026-02-23 13:57:29,"New York, US",Mobile,Grocery,0
TXN_004365,USR_0316,123.25,2026-01-03 15:13:43,"London, UK",Desktop,Electronics,0
TXN_000670,USR_0496,90.91,2026-03-13 12:44:56,Online,Desktop,Retail,0
TXN_003605,USR_0034,4.75,2026-02-17 22:28:37,"Tokyo, JP",Desktop,Grocery,0
TXN_005109,USR_0195,23.54,2026-01-08 17:30:44,"London, UK",Mobile,Grocery,0
TXN_010800,USR_0300,19.65,2026-03-02 07:57:07,"New York, US",POS,Retail,0
TXN_005249,USR_0013,34.16,2026-02-19 19:40:52,"Paris, FR",POS,Retail,0
TXN_007184,USR_0172,5.73,2026-01-02 09:50:15,Online,POS,Grocery,0
TXN_002592,USR_0488,11.25,2026-02-12 06:32:04,"Tokyo, JP",POS,Travel,0
TXN_005907,USR_0369,6.53,2026-04-01 18:48:31,"New York, US",Mobile,Grocery,0
TXN_006510,USR_0031,11.27,2026-01-11 06:08:45,"New York, US",Mobile,Retail,0
TXN_007134,USR_0049,72.48,2026-03-05 11:47:15,Online,Mobile,Grocery,0
TXN_002308,USR_0158,18.36,2026-03-14 05:42:20,"Tokyo, JP",Mobile,Retail,0
TXN_008805,USR_0174,1.93,2026-01-07 13:05:57,"Tokyo, JP",POS,Retail,0
TXN_003691,USR_0319,5.75,2026-01-24 02:58:25,"Paris, FR",Desktop,Travel,0
TXN_000688,USR_0050,8.72,2026-01-07 07:25:36,Online,Desktop,Retail,0
TXN_000613,USR_0262,54.27,2026-02-16 08:03:31,Online,Mobile,Grocery,0
TXN_007168,USR_0158,45.55,2026-01-28 10:34:15,"Tokyo, JP",Desktop,Travel,0
TXN_009487,USR_0309,19.62,2026-03-16 19:49:18,"London, UK",Mobile,Grocery,0
TXN_003201,USR_0051,66.28,2026-01-17 09:59:47,"Tokyo, JP",Mobile,Electronics,0
TXN_006630,USR_0145,8.05,2026-01-12 15:44:58,"Tokyo, JP",Mobile,Electronics,0
TXN_004136,USR_0014,50.0,2026-03-24 16:42:35,"Tokyo, JP",Mobile,Retail,0
TXN_001899,USR_0494,49.43,2026-03-19 08:15:04,"Tokyo, JP",Mobile,Travel,0
TXN_000283,USR_0260,29.14,2026-02-19 13:29:37,Online,POS,Grocery,0
TXN_000259,USR_0387,6.03,2026-03-21 12:03:43,"New York, US",Desktop,Retail,0
TXN_011307,USR_0421,29.4,2026-02-19 07:28:33,Online,POS,Grocery,0
TXN_004944,USR_0381,81.26,2026-02-26 08:42:29,"Paris, FR",Desktop,Travel,0
TXN_002823,USR_0462,21.68,2026-03-24 12:03:25,"Paris, FR",Mobile,Grocery,0
TXN_003526,USR_0094,90.61,2026-03-29 07:06:18,"Tokyo, JP",Desktop,Travel,0
TXN_011588,USR_0060,3664.41,2026-03-15 01:31:28,"Sydney, AU",Desktop,Gaming,1
TXN_005224,USR_0351,16.28,2026-01-31 10:37:11,"Paris, FR",Desktop,Travel,0
TXN_002286,USR_0337,43.78,2026-01-10 07:04:16,Online,Mobile,Retail,0
TXN_006064,USR_0439,23.59,2026-01-12 16:08:20,"London, UK",POS,Grocery,0
TXN_008079,USR_0071,21.32,2026-02-20 17:38:49,"Tokyo, JP",Desktop,Retail,0
TXN_004655,USR_0234,13.95,2026-03-06 17:58:33,"Tokyo, JP",Desktop,Retail,0
TXN_005001,USR_0263,69.0,2026-02-07 18:16:26,"Paris, FR",POS,Grocery,0
TXN_006711,USR_0172,14.39,2026-01-24 21:19:09,"Paris, FR",Desktop,Retail,0
TXN_011188,USR_0307,2.42,2026-01-06 16:58:35,Online,Desktop,Grocery,0
TXN_008677,USR_0341,99.79,2026-02-11 19:26:30,"Tokyo, JP",Mobile,Travel,0
TXN_005417,USR_0088,17.97,2026-03-15 13:48:01,"Paris, FR",POS,Electronics,0
TXN_000476,USR_0484,135.55,2026-03-27 15:03:48,"New York, US",Desktop,Retail,0
TXN_002556,USR_0318,13.76,2026-03-06 22:05:38,Online,POS,Retail,0
TXN_008088,USR_0335,58.82,2026-03-10 15:22:12,"London, UK",POS,Travel,0
TXN_000008,USR_0414,56.97,2026-01-06 08:46:29,Online,Mobile,Retail,0
TXN_006412,USR_0138,23.52,2026-03-24 08:29:43,"Tokyo, JP",POS,Retail,0
TXN_010990,USR_0456,19.09,2026-02-15 07:39:38,"New York, US",Mobile,Electronics,0
TXN_010690,USR_0441,18.44,2026-03-18 14:32:55,"Paris, FR",Mobile,Grocery,0
TXN_005547,USR_0042,10.92,2026-03-11 01:28:10,"London, UK",POS,Retail,0
TXN_002427,USR_0360,17.64,2026-01-25 05:12:44,"New York, US",POS,Retail,0
TXN_006745,USR_0085,33.75,2026-02-03 08:59:14,"Tokyo, JP",Mobile,Grocery,0
TXN_011551,USR_0132,18.72,2026-01-26 08:27:23,"New York, US",POS,Grocery,0
TXN_002275,USR_0255,40.64,2026-03-06 13:14:41,"Tokyo, JP",Desktop,Retail,0
TXN_009204,USR_0121,62.12,2026-02-21 09:02:59,"Paris, FR",Desktop,Retail,0
TXN_001578,USR_0358,9.06,2026-02-14 05:56:51,"Paris, FR",Mobile,Grocery,0
TXN_007265,USR_0141,92.53,2026-01-24 16:41:56,"London, UK",Desktop,Retail,0
TXN_009260,USR_0143,26.74,2026-02-22 11:53:30,"Paris, FR",Desktop,Retail,0
TXN_003971,USR_0475,71.26,2026-02-17 17:20:41,Online,POS,Grocery,0
TXN_005880,USR_0473,61.08,2026-01-14 21:37:31,Online,POS,Retail,0
TXN_010101,USR_0315,21.55,2026-02-17 15:00:39,"Tokyo, JP",Mobile,Travel,0
TXN_011786,USR_0423,2613.12,2026-02-27 02:09:30,"Lagos, NG",Mobile,Crypto,1
TXN_007194,USR_0103,62.95,2026-03-15 08:06:26,Online,Desktop,Retail,0
TXN_003868,USR_0399,180.11,2026-03-31 16:57:15,"Paris, FR",POS,Grocery,0
TXN_011672,USR_0336,999.0,2026-02-27 00:05:42,"Moscow, RU",Desktop,Wire_Transfer,1
TXN_006824,USR_0185,67.03,2026-01-30 22:21:12,"New York, US",Mobile,Electronics,0
TXN_007549,USR_0166,62.79,2026-01-31 11:43:34,"New York, US",Desktop,Grocery,0
TXN_000782,USR_0354,59.1,2026-03-03 13:51:26,"London, UK",Mobile,Retail,0
TXN_001750,USR_0470,77.91,2026-01-09 02:44:46,"London, UK",Desktop,Retail,0
TXN_006520,USR_0181,124.65,2026-03-05 12:21:36,"Tokyo, JP",POS,Travel,0
TXN_005775,USR_0414,3.14,2026-03-13 15:16:55,Online,POS,Retail,0
TXN_009284,USR_0367,18.0,2026-03-02 08:13:10,"Tokyo, JP",Mobile,Retail,0
TXN_002325,USR_0261,15.88,2026-03-16 13:45:22,"London, UK",Desktop,Travel,0
TXN_005056,USR_0027,96.87,2026-01-08 13:06:46,Online,Desktop,Retail,0
TXN_010813,USR_0465,23.86,2026-01-23 20:51:14,Online,Desktop,Grocery,0
TXN_001728,USR_0215,22.29,2026-02-24 18:43:48,"Paris, FR",POS,Travel,0
TXN_000611,USR_0395,144.97,2026-01-04 16:21:51,"Paris, FR",Desktop,Travel,0
TXN_004667,USR_0109,16.09,2026-01-04 19:25:30,"Paris, FR",POS,Retail,0
TXN_005414,USR_0397,16.58,2026-01-19 06:37:12,"New York, US",Mobile,Grocery,0
TXN_008104,USR_0237,22.99,2026-01-24 09:14:26,"London, UK",Desktop,Grocery,0
TXN_008175,USR_0481,46.12,2026-02-04 13:26:48,"New York, US",Desktop,Grocery,0
TXN_008536,USR_0291,89.13,2026-01-27 17:04:24,"Tokyo, JP",Mobile,Retail,0
TXN_003751,USR_0353,57.56,2026-01-09 14:30:38,Online,Mobile,Retail,0
TXN_000098,USR_0286,53.19,2026-02-01 09:58:54,"New York, US",Desktop,Retail,0
TXN_006986,USR_0436,19.49,2026-02-21 09:22:16,"New York, US",Mobile,Grocery,0
TXN_003138,USR_0440,62.72,2026-01-05 02:16:46,"Paris, FR",Mobile,Retail,0
TXN_001538,USR_0155,80.26,2026-03-01 05:09:30,"Paris, FR",Mobile,Grocery,0
TXN_003649,USR_0258,14.16,2026-03-22 08:37:18,Online,Mobile,Grocery,0
TXN_001518,USR_0047,45.43,2026-02-24 14:51:23,Online,Mobile,Retail,0
TXN_011219,USR_0270,8.68,2026-02-12 15:55:07,"Paris, FR",Mobile,Retail,0
TXN_004625,USR_0249,21.49,2026-03-26 20:02:20,"Paris, FR",Desktop,Retail,0
TXN_006567,USR_0387,15.51,2026-02-26 12:54:01,"London, UK",POS,Travel,0
TXN_002091,USR_0046,848.18,2026-03-25 07:01:39,"Paris, FR",Mobile,Retail,0
TXN_007098,USR_0006,20.98,2026-03-18 11:48:09,"London, UK",Mobile,Retail,0
TXN_006172,USR_0305,26.79,2026-01-26 09:51:12,"New York, US",Desktop,Travel,0
TXN_007522,USR_0166,11.52,2026-02-13 16:33:31,"Tokyo, JP",Desktop,Retail,0
TXN_000573,USR_0326,33.0,2026-03-27 14:44:22,"New York, US",POS,Retail,0
TXN_010876,USR_0026,5.17,2026-01-19 18:16:20,Online,POS,Travel,0
TXN_003063,USR_0175,18.72,2026-01-19 07:16:38,"New York, US",Desktop,Grocery,0
TXN_000598,USR_0068,51.23,2026-02-19 23:55:53,Online,Desktop,Grocery,0
TXN_006634,USR_0184,37.45,2026-02-21 09:42:31,Online,POS,Grocery,0
TXN_011501,USR_0369,75.19,2026-01-06 11:32:33,"Tokyo, JP",Mobile,Grocery,0
TXN_007876,USR_0375,12.13,2026-02-07 17:10:49,Online,POS,Grocery,0
TXN_007346,USR_0413,7.95,2026-01-03 13:07:32,"Paris, FR",Desktop,Grocery,0
TXN_006305,USR_0472,121.18,2026-03-05 18:17:24,"New York, US",POS,Grocery,0
TXN_009639,USR_0418,55.76,2026-03-19 12:06:56,"Paris, FR",Mobile,Electronics,0
TXN_011326,USR_0355,34.18,2026-02-20 20:08:04,"New York, US",POS,Electronics,0
TXN_005977,USR_0497,14.15,2026-02-11 20:35:25,"Paris, FR",Mobile,Travel,0
TXN_008563,USR_0380,3.88,2026-01-01 14:12:16,"New York, US",Mobile,Electronics,0
TXN_001939,USR_0473,38.13,2026-02-19 09:08:07,"New York, US",Mobile,Retail,0
TXN_008101,USR_0439,195.4,2026-01-21 12:51:06,Online,POS,Travel,0
TXN_001754,USR_0346,58.7,2026-03-01 13:24:21,"Paris, FR",Mobile,Retail,0
TXN_003671,USR_0209,117.75,2026-02-05 06:34:34,"London, UK",Mobile,Travel,0
TXN_009645,USR_0096,50.74,2026-03-01 13:38:49,Online,POS,Electronics,0
TXN_002362,USR_0367,20.17,2026-04-01 19:58:54,"New York, US",Desktop,Retail,0
TXN_004261,USR_0027,11.18,2026-03-20 16:37:36,Online,Mobile,Electronics,0
TXN_005433,USR_0111,39.93,2026-02-25 10:25:53,"Tokyo, JP",POS,Grocery,0
TXN_006286,USR_0279,30.52,2026-03-12 18:34:11,"Paris, FR",Mobile,Retail,0
TXN_009461,USR_0346,4.87,2026-01-07 20:04:55,Online,POS,Travel,0
TXN_011355,USR_0448,11.54,2026-03-14 11:26:03,"Paris, FR",POS,Travel,0
TXN_009415,USR_0277,67.43,2026-03-30 13:15:20,Online,Mobile,Electronics,0
TXN_010261,USR_0329,18.17,2026-03-15 12:25:25,"Tokyo, JP",Desktop,Grocery,0
TXN_009947,USR_0220,30.49,2026-02-27 15:28:55,"Tokyo, JP",Desktop,Grocery,0
TXN_005592,USR_0337,15.11,2026-01-29 20:45:18,"New York, US",POS,Retail,0
TXN_001172,USR_0366,29.87,2026-03-27 16:51:34,"New York, US",Desktop,Travel,0
TXN_007928,USR_0439,20.28,2026-02-11 19:31:51,"Tokyo, JP",Mobile,Travel,0
TXN_009662,USR_0355,43.55,2026-01-06 05:25:57,"Paris, FR",Mobile,Grocery,0
TXN_011220,USR_0124,7.27,2026-03-06 11:06:12,"Paris, FR",Mobile,Electronics,0
TXN_011432,USR_0002,10.65,2026-03-29 11:40:07,Online,Desktop,Electronics,0
TXN_010989,USR_0477,28.22,2026-03-05 22:27:27,"Tokyo, JP",POS,Travel,0
TXN_000875,USR_0324,218.02,2026-01-04 08:52:37,Online,Desktop,Travel,0
TXN_002298,USR_0157,4.9,2026-01-05 03:34:48,"Tokyo, JP",Mobile,Travel,0
TXN_011160,USR_0165,42.4,2026-01-24 14:52:45,Online,Desktop,Travel,0
TXN_002644,USR_0419,16.45,2026-02-05 09:29:28,"London, UK",POS,Grocery,0
TXN_005348,USR_0187,108.91,2026-01-26 09:49:29,Online,Mobile,Electronics,0
TXN_009033,USR_0330,38.23,2026-02-12 11:47:14,"London, UK",Mobile,Grocery,0
TXN_011919,USR_0111,3946.87,2026-01-20 22:48:51,"Moscow, RU",Desktop,Electronics,1
TXN_000582,USR_0047,58.71,2026-04-01 07:06:00,"London, UK",Desktop,Grocery,0
TXN_000205,USR_0113,7.78,2026-03-23 18:12:39,"Tokyo, JP",POS,Electronics,0
TXN_007897,USR_0324,3.82,2026-02-13 11:03:52,"London, UK",Mobile,Grocery,0
TXN_002015,USR_0298,14.65,2026-02-23 13:33:36,"London, UK",POS,Grocery,0
TXN_000906,USR_0048,14.73,2026-03-03 14:42:08,Online,POS,Grocery,0
TXN_000632,USR_0291,264.21,2026-01-08 18:27:42,"London, UK",Mobile,Grocery,0
TXN_008462,USR_0347,40.13,2026-01-16 09:19:27,"Tokyo, JP",Desktop,Grocery,0
TXN_010982,USR_0495,26.73,2026-02-05 13:39:59,"New York, US",Desktop,Travel,0
TXN_001975,USR_0483,112.26,2026-02-05 12:59:08,"Tokyo, JP",Mobile,Electronics,0
TXN_000163,USR_0166,139.95,2026-03-19 13:16:01,"New York, US",Mobile,Electronics,0
TXN_004999,USR_0229,12.47,2026-03-10 07:03:55,"London, UK",Mobile,Electronics,0
TXN_004714,USR_0062,29.45,2026-02-28 17:03:40,"London, UK",Desktop,Retail,0
TXN_009068,USR_0246,22.88,2026-02-08 15:05:48,"New York, US",Desktop,Grocery,0
TXN_001432,USR_0381,13.11,2026-01-12 16:45:54,Online,Mobile,Travel,0
TXN_006869,USR_0252,42.54,2026-02-06 20:37:55,"New York, US",Mobile,Retail,0
TXN_010958,USR_0214,49.22,2026-02-20 20:40:23,"Paris, FR",Desktop,Grocery,0
TXN_007711,USR_0016,178.2,2026-03-20 12:15:36,Online,Desktop,Electronics,0
TXN_007737,USR_0439,69.85,2026-02-05 09:30:56,Online,Mobile,Electronics,0
TXN_004284,USR_0107,22.39,2026-01-29 15:52:50,"Tokyo, JP",Mobile,Electronics,0
TXN_007532,USR_0484,106.41,2026-03-29 12:24:57,"New York, US",POS,Grocery,0
TXN_009559,USR_0328,39.02,2026-03-30 09:31:45,"Paris, FR",Mobile,Electronics,0
TXN_003385,USR_0330,10.87,2026-01-19 10:39:13,Online,Desktop,Grocery,0
TXN_011475,USR_0164,4.39,2026-01-03 08:06:42,"London, UK",POS,Travel,0
TXN_009751,USR_0076,130.21,2026-01-07 12:53:09,Online,Desktop,Grocery,0
TXN_010001,USR_0327,20.5,2026-02-04 22:33:42,Online,Desktop,Retail,0
TXN_007463,USR_0243,15.73,2026-01-07 13:04:10,"Tokyo, JP",POS,Retail,0
TXN_003332,USR_0488,95.6,2026-03-09 07:11:08,"New York, US",Mobile,Grocery,0
TXN_006405,USR_0212,17.42,2026-01-11 17:42:03,"Tokyo, JP",Mobile,Grocery,0
TXN_008896,USR_0153,176.15,2026-01-27 09:27:22,"London, UK",Mobile,Electronics,0
TXN_002097,USR_0138,54.43,2026-03-26 11:16:19,"Paris, FR",POS,Retail,0
TXN_010075,USR_0486,42.51,2026-03-12 04:04:51,"London, UK",Desktop,Grocery,0
TXN_008000,USR_0080,137.59,2026-01-23 15:46:36,"Tokyo, JP",Mobile,Electronics,0
TXN_005018,USR_0173,31.54,2026-01-02 17:10:57,"London, UK",Mobile,Travel,0
TXN_008739,USR_0485,15.28,2026-03-13 19:37:17,"London, UK",POS,Electronics,0
TXN_001450,USR_0454,36.08,2026-01-12 07:25:53,"London, UK",Mobile,Grocery,0
TXN_006901,USR_0222,120.92,2026-03-04 09:54:08,"London, UK",Mobile,Travel,0
TXN_002611,USR_0399,13.64,2026-01-14 18:48:14,"London, UK",Desktop,Travel,0
TXN_001901,USR_0046,141.31,2026-02-16 11:58:21,"Tokyo, JP",Mobile,Retail,0
TXN_008187,USR_0466,21.33,2026-03-07 16:02:34,"New York, US",Desktop,Grocery,0
TXN_003921,USR_0201,36.4,2026-01-21 21:09:36,"New York, US",Mobile,Grocery,0
TXN_002758,USR_0295,130.83,2026-01-07 20:29:39,"Paris, FR",Desktop,Travel,0
TXN_006398,USR_0310,16.59,2026-01-11 14:39:35,"Tokyo, JP",POS,Grocery,0
TXN_010777,USR_0234,57.44,2026-01-22 15:30:06,"Tokyo, JP",Desktop,Travel,0
TXN_002098,USR_0003,96.52,2026-02-23 12:02:00,"New York, US",Mobile,Grocery,0
TXN_008330,USR_0053,118.12,2026-01-02 16:59:07,Online,Desktop,Electronics,0
TXN_011338,USR_0099,9.05,2026-01-19 13:14:41,"Paris, FR",Desktop,Grocery,0
TXN_005625,USR_0312,42.33,2026-02-04 20:56:58,"Paris, FR",POS,Grocery,0
TXN_009029,USR_0079,75.46,2026-03-09 19:10:25,"London, UK",POS,Travel,0
TXN_003472,USR_0321,51.86,2026-03-11 02:32:29,"New York, US",POS,Electronics,0
TXN_008267,USR_0306,79.49,2026-01-08 11:25:11,"Tokyo, JP",Mobile,Grocery,0
TXN_002172,USR_0140,28.47,2026-02-17 09:06:03,"Paris, FR",POS,Retail,0
TXN_011073,USR_0485,34.9,2026-01-03 09:50:27,Online,POS,Travel,0
TXN_011014,USR_0264,46.98,2026-02-25 17:15:19,Online,Desktop,Grocery,0
TXN_008591,USR_0328,26.0,2026-02-06 11:31:19,"Paris, FR",Mobile,Retail,0
TXN_002011,USR_0393,24.59,2026-02-19 17:22:20,"Paris, FR",Desktop,Retail,0
TXN_011746,USR_0134,4596.96,2026-03-07 23:31:52,Online,Desktop,Electronics,1
TXN_001284,USR_0146,40.4,2026-01-27 18:27:16,"Tokyo, JP",POS,Retail,0
TXN_011520,USR_0453,45.3,2026-01-06 18:59:40,Online,Mobile,Grocery,0
TXN_001020,USR_0095,30.47,2026-01-03 10:39:54,"Tokyo, JP",POS,Retail,0
TXN_008668,USR_0013,25.38,2026-02-12 09:45:57,"London, UK",Desktop,Retail,0
TXN_002811,USR_0393,131.43,2026-02-27 11:08:42,"London, UK",Mobile,Electronics,0
TXN_011036,USR_0043,40.08,2026-03-07 08:30:14,"London, UK",Mobile,Grocery,0
TXN_001652,USR_0309,41.05,2026-03-14 15:11:04,Online,Mobile,Electronics,0
TXN_011536,USR_0257,11.65,2026-02-21 10:52:21,"Paris, FR",Mobile,Retail,0
TXN_001170,USR_0092,40.19,2026-04-01 20:38:57,Online,POS,Electronics,0
TXN_009399,USR_0401,13.65,2026-03-13 12:31:08,"London, UK",Mobile,Retail,0
TXN_006257,USR_0168,124.59,2026-01-09 13:10:39,"Tokyo, JP",Desktop,Grocery,0
TXN_005470,USR_0405,49.7,2026-01-31 10:59:39,Online,Desktop,Grocery,0
TXN_010474,USR_0086,5.76,2026-02-05 10:05:40,"Paris, FR",Mobile,Electronics,0
TXN_000868,USR_0356,27.29,2026-03-16 12:09:36,Online,Desktop,Grocery,0
TXN_005094,USR_0223,19.68,2026-02-10 11:42:14,"Tokyo, JP",Mobile,Travel,0
TXN_005434,USR_0124,48.83,2026-01-20 11:01:55,"Paris, FR",Desktop,Grocery,0
TXN_000542,USR_0410,3.67,2026-03-10 17:11:23,"Tokyo, JP",Mobile,Retail,0
TXN_009325,USR_0209,240.63,2026-01-07 16:41:15,"London, UK",POS,Grocery,0
TXN_011803,USR_0113,3811.78,2026-01-01 00:35:13,"Moscow, RU",ATM,Crypto,1
TXN_006355,USR_0160,52.44,2026-01-28 10:14:41,"London, UK",Desktop,Retail,0
TXN_011199,USR_0391,67.61,2026-03-02 15:58:50,"London, UK",POS,Electronics,0
TXN_003391,USR_0356,40.43,2026-01-03 08:38:52,"New York, US",POS,Grocery,0
TXN_009649,USR_0379,43.37,2026-03-03 13:17:37,"Tokyo, JP",Mobile,Grocery,0
TXN_011918,USR_0449,1961.54,2026-01-22 05:21:13,"Moscow, RU",ATM,Electronics,1
TXN_003960,USR_0352,34.99,2026-01-16 14:31:33,"Tokyo, JP",Mobile,Retail,0
TXN_006644,USR_0417,8.94,2026-03-27 11:33:58,Online,POS,Grocery,0
TXN_006842,USR_0162,39.41,2026-02-09 06:18:47,"London, UK",Mobile,Electronics,0
TXN_009940,USR_0415,84.5,2026-02-10 17:04:11,Online,POS,Retail,0
TXN_003587,USR_0441,4.56,2026-01-02 16:36:42,"Tokyo, JP",Mobile,Retail,0
TXN_009692,USR_0195,15.46,2026-01-07 15:53:16,Online,POS,Grocery,0
TXN_002564,USR_0057,59.4,2026-03-19 05:53:21,"London, UK",Mobile,Retail,0
TXN_005037,USR_0033,56.47,2026-02-28 17:19:54,"Paris, FR",Desktop,Retail,0
TXN_001081,USR_0202,25.56,2026-01-21 10:01:22,"Tokyo, JP",Desktop,Electronics,0
TXN_005892,USR_0137,35.68,2026-01-08 13:57:06,"New York, US",Mobile,Retail,0
TXN_004967,USR_0406,16.34,2026-02-26 02:26:31,"Tokyo, JP",Desktop,Retail,0
TXN_002024,USR_0426,60.59,2026-02-23 02:09:48,"London, UK",Desktop,Electronics,0
TXN_010776,USR_0321,67.55,2026-02-13 20:07:24,"London, UK",POS,Grocery,0
TXN_007910,USR_0437,24.69,2026-02-02 18:47:54,"Tokyo, JP",Desktop,Retail,0
TXN_010464,USR_0337,41.36,2026-01-18 21:01:59,Online,Desktop,Grocery,0
TXN_007322,USR_0144,104.6,2026-01-15 17:34:35,"New York, US",Desktop,Travel,0
