Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
9068.2,4863.73,1,0,0,1,0,13,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8720.32,1926.59,1,0,0,0,1,7,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
7186.28,2963.39,0,1,0,1,0,13,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
242.1,2256.04,0,1,0,1,1,2,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3414.55,2551.61,0,1,0,1,0,11,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6823.8,4348.44,1,1,0,1,0,15,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1291.16,4294.15,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8011.08,1033.39,1,0,0,1,1,17,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
9145.82,1488.31,0,0,0,1,0,2,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3541.69,2396.03,0,0,0,1,0,13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7058.72,2212.15,1,1,0,1,0,11,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1482.89,1374.35,0,1,1,1,0,11,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6908.47,3750.63,0,0,0,1,0,16,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
215.53,3570.79,0,0,1,0,0,22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1508.56,1992.5,1,0,0,1,0,19,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7099.1,2446.67,0,1,0,0,0,17,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7118.79,2951.86,0,1,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6411.99,1181.16,1,1,0,0,0,17,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4774.16,1619.19,0,1,0,1,0,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6749.41,3587.27,0,1,0,0,1,15,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7738.23,2942.62,0,0,0,1,0,14,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9664.85,3401.89,0,1,0,1,0,16,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8886.52,4893.22,0,1,0,1,0,18,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7945.55,4022.02,0,1,0,1,0,20,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6947.88,4872.93,0,1,0,1,1,17,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5741.98,3363.8,0,1,0,1,0,3,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1206.97,1005.86,0,0,0,1,0,20,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1656.4,1375.1,0,0,0,1,0,17,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8202.98,3787.92,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8033.33,2220.27,0,0,0,1,1,12,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6144.97,2655.09,0,1,0,1,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4388.96,3701.67,0,1,0,1,1,6,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
261.3,2333.74,0,0,0,1,0,22,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3272.44,4494.62,0,1,0,1,0,21,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4206.98,2549.7,0,1,0,1,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4858.68,1177.29,1,1,0,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9293.32,4936.83,0,1,0,1,0,6,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1087.99,2958.89,0,0,0,1,1,0,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5189.15,2402.17,1,1,0,1,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3679.86,4596.65,0,1,0,1,0,14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9900.99,4443.49,0,1,0,1,0,18,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8618.78,1151.27,0,1,1,1,0,20,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4388.42,4233.76,0,1,0,1,0,1,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9996.96,2959.88,1,1,0,1,0,16,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5141.12,3693.8,0,1,0,0,0,15,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1672.01,1583.82,0,0,0,1,0,16,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5559.19,3669.88,0,1,0,0,0,9,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2262.83,1920.39,0,1,0,1,0,16,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6363.49,1469.4,0,0,0,1,0,6,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9374.46,1538.64,0,1,0,1,0,23,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7862.2,2199.75,0,1,0,1,0,23,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2732.36,4966.6,0,1,0,0,0,17,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2969.29,1217.14,0,0,0,1,0,10,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
693.81,2323.66,0,1,0,1,0,19,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2859.39,3100.22,0,1,0,1,0,3,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
927.16,1827.6,0,0,0,1,1,15,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4994.99,4846.42,0,1,0,0,1,3,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7083.76,2842.27,0,1,0,1,0,21,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7512.06,3770.87,0,1,0,1,0,21,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
596.23,2439.87,0,1,0,0,0,22,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3400.22,1776.8,0,1,0,1,0,12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2882.43,2214.44,0,1,0,1,1,11,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1043.9,2118.71,0,1,0,0,0,17,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3625.35,4390.2,0,1,1,1,0,23,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2993.9,1059.04,0,1,0,0,0,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6345.36,4574.57,0,1,0,1,0,21,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8833.14,2571.57,0,1,1,1,0,1,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4548.96,3467.32,0,1,0,1,0,21,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7466.91,4222.26,0,1,0,1,1,16,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1460.96,2843.95,0,1,0,1,0,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8949.77,1370.44,0,1,0,1,0,13,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1526.79,3166.79,0,1,0,1,1,20,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1921.82,1486.32,0,1,0,1,1,14,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1065.53,4298.7,0,1,0,1,0,12,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3097.49,3591.56,0,1,0,1,0,9,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5524.55,3368.58,0,1,0,1,1,2,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
9879.95,1001.55,0,1,0,1,1,11,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7933.89,4840.29,0,1,0,1,0,16,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3804.98,1521.33,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5758.88,1733.85,1,1,0,1,0,9,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6233.46,4944.63,0,1,0,1,0,22,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
8227.45,1358.12,0,1,0,1,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
7364.78,3966.58,0,1,0,0,0,19,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5693.34,1379.85,0,1,0,1,0,15,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6692.16,3931.25,0,1,0,1,1,18,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7459.43,4557.54,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1332.31,2398.78,0,1,0,1,0,19,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2005.35,2249.48,1,1,0,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6886.15,4731.99,0,0,0,1,0,19,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8504.41,1298.6,0,1,0,1,0,16,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4093.21,2390.19,0,1,0,1,0,21,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9798.92,3611.71,0,1,0,1,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2161.5,3749.96,0,1,0,1,0,9,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4167.58,2812.07,0,0,0,1,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3785.85,4414.59,0,0,0,1,0,0,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
9303.03,4395.88,0,0,0,1,1,9,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2854.5,4268.27,0,1,0,0,0,4,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4708.44,1683.09,0,1,0,0,0,12,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1873.15,3586.73,0,0,0,1,0,23,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5213.14,4403.93,0,1,0,0,0,9,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8574.18,1377.09,0,0,0,0,0,22,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3041.09,1978.35,0,1,0,1,1,18,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8108.11,4911.92,0,1,0,1,0,21,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
9113.2,2847.5,0,1,0,1,0,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
730.51,3120.79,0,1,0,1,1,9,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
7564.49,2401.09,1,1,0,0,0,16,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2554.18,2568.76,0,1,0,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1754.1,4578.09,0,1,0,0,0,22,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6011.62,1836.95,0,1,0,1,0,15,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7056.32,2116.6,0,1,0,1,0,19,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3948.22,3002.63,0,1,0,0,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
392.7,2242.29,0,1,0,1,0,8,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9087.14,4570.53,0,1,0,1,0,3,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7307.74,3531.95,0,1,0,1,0,23,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2717.4,3014.97,0,0,0,0,0,9,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4969.14,3416.28,0,0,1,0,0,23,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
278.9,1079.32,0,1,0,1,0,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3393.49,3967.02,0,1,0,1,1,11,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5225.83,2341.72,0,0,1,1,0,9,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5172.72,3432.78,0,1,0,1,1,11,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2082.64,4328.72,1,1,0,0,0,20,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7767.7,2381.95,0,1,0,1,0,19,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2989.32,1147.85,0,0,0,1,0,5,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5804.52,1003.88,0,1,0,1,0,20,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2715.95,4439.33,1,1,0,0,1,6,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4252.25,3186.11,0,1,0,0,0,12,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2075.94,3601.81,0,1,0,1,0,12,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6330.44,3387.17,0,0,0,0,1,22,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4256.42,1676.03,0,1,0,0,0,3,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
162.16,1152.97,0,0,0,0,0,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
282.62,1972.81,0,1,0,0,0,13,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4711.87,4963.57,0,1,0,1,0,18,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1833.08,2671.16,0,1,0,0,0,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5850.84,4700.31,0,1,0,0,0,15,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4082.51,2041.03,0,1,0,1,1,13,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6544.54,3861.56,0,1,0,1,0,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9524.0,1104.17,0,1,0,1,0,14,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5287.83,1052.45,0,0,0,0,0,20,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7874.0,2863.53,0,1,0,1,0,20,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7530.66,3596.35,1,0,0,1,0,10,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9217.99,4848.96,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2140.96,1118.81,0,0,0,1,0,18,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8273.44,4951.49,0,0,0,0,0,9,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9055.3,2887.25,0,1,0,1,0,16,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3928.24,4065.54,0,1,0,1,0,22,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3138.85,3585.14,0,1,0,1,0,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9520.41,1991.14,0,1,0,1,0,16,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6276.7,2330.14,0,0,0,1,1,9,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3807.38,3364.45,0,0,0,1,0,10,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
7918.49,1385.48,0,1,0,0,0,19,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3045.43,4098.88,0,1,0,1,0,16,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1764.9,4198.34,0,1,0,1,0,23,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5440.15,4282.54,0,1,0,0,0,17,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5662.55,4394.34,0,1,0,1,1,8,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8257.64,3756.37,0,1,0,0,0,12,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4570.82,3975.77,0,1,0,1,0,4,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8146.05,3354.76,0,1,0,1,0,8,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3113.92,1906.69,0,1,0,1,0,8,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5754.11,1332.17,0,1,0,0,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2085.52,1714.22,1,1,1,1,0,17,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3855.07,1772.43,0,1,0,0,0,20,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8575.54,4031.56,0,1,0,1,0,6,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2160.67,4790.99,0,0,0,0,1,23,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8102.58,4257.75,0,1,0,1,0,20,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2829.43,4968.82,0,0,0,0,0,5,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
345.86,1174.64,0,0,0,1,1,0,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1100.24,1128.35,0,1,0,1,1,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7459.05,3734.2,0,1,0,1,0,3,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2621.45,1102.43,0,1,0,1,0,16,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6541.8,4562.91,0,1,0,1,0,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6992.29,2888.69,0,1,0,1,0,3,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3451.84,4697.63,0,1,0,1,1,1,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4749.71,1999.41,0,0,0,1,0,21,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4038.27,3569.63,0,1,0,0,1,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9473.54,3796.22,0,1,0,1,1,5,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3200.17,2149.05,0,1,0,1,0,21,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1834.05,2469.03,0,1,0,1,0,23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3656.56,3205.8,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6695.49,2534.57,1,1,0,1,0,13,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6973.93,2966.09,0,1,0,1,0,13,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9240.65,2824.02,0,1,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8817.66,3663.97,0,1,0,1,0,16,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2883.92,1325.31,0,1,0,1,0,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4552.18,4826.5,0,0,0,1,0,13,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7472.94,1411.39,0,1,0,1,0,23,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9165.46,2352.43,0,1,0,1,0,17,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3372.31,1034.81,0,0,0,1,0,2,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4444.97,4264.08,0,1,1,1,0,22,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8994.88,1450.05,0,1,0,1,0,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3585.48,2113.97,0,1,0,0,0,3,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4805.65,2807.05,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9045.14,4375.9,0,1,1,0,0,14,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8022.63,4068.99,0,1,0,0,0,17,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2435.07,1599.71,0,0,0,0,1,12,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3248.63,2786.67,0,1,0,0,0,21,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3530.23,2330.94,0,1,0,1,0,15,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9127.47,4793.96,0,1,0,0,0,14,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9989.34,4422.97,0,0,0,0,0,23,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7740.27,1601.7,0,1,0,0,0,16,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4843.78,2718.53,0,1,0,0,1,17,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
102.73,2778.74,0,1,0,1,0,23,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6975.18,4843.66,0,0,0,1,0,7,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3894.22,4181.03,0,1,0,1,0,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6330.23,4236.18,0,1,0,0,0,20,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6067.33,2472.44,1,1,0,1,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4808.84,3782.12,0,1,0,1,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9443.93,2280.96,0,1,0,1,0,12,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
232.44,4298.15,0,1,0,1,0,15,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7121.61,4840.34,0,0,0,0,0,20,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4098.99,3440.5,0,1,0,1,1,20,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7138.19,3114.93,0,0,0,1,0,3,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6752.52,4489.97,0,0,0,0,0,19,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
103.37,4620.1,0,1,0,1,0,8,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2854.1,1360.78,0,0,0,1,0,17,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1891.73,3789.25,0,1,0,0,1,22,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1670.7,3513.85,0,1,0,1,0,23,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7285.04,1840.68,0,1,0,1,0,5,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2396.27,1499.44,0,0,0,1,1,14,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4747.9,2141.02,1,1,0,1,0,10,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2470.64,1675.94,0,1,0,1,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5802.76,1970.33,0,1,0,0,1,7,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7206.02,4670.44,0,1,0,1,0,19,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3311.42,4664.87,0,1,0,0,0,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6030.61,2014.16,0,1,0,1,1,21,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8248.72,1808.47,0,1,0,0,0,5,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
943.15,2818.17,0,1,0,1,0,14,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7107.0,3655.89,0,1,0,0,0,7,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3232.13,1551.71,0,1,0,1,0,21,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1227.38,4269.52,0,1,0,1,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5457.0,1294.31,1,1,0,1,0,10,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2263.4,1453.42,1,1,0,1,0,3,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8213.8,3545.59,0,1,0,1,0,17,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
429.92,1816.86,0,1,0,1,0,13,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
987.43,1916.23,0,0,0,1,0,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5210.44,4505.46,0,1,0,0,1,7,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5889.83,2456.71,0,1,0,1,1,18,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7299.14,4685.05,0,0,0,1,0,11,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2593.35,1434.8,0,1,0,0,0,10,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8417.76,4726.63,0,1,0,1,0,8,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9531.47,4658.87,0,1,0,1,0,9,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4990.89,3159.02,0,1,0,1,0,10,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7605.55,4033.32,1,1,0,1,1,14,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5248.96,2748.65,0,1,0,0,0,9,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
695.6,4062.8,0,1,0,1,1,9,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3261.79,1972.19,0,1,0,0,0,19,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
875.78,4612.58,0,1,0,1,1,23,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
