Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Amount_to_Balance_Ratio,Amount_Percent_of_Balance,Spending_Deviation_Amount,Location_Deviation,Unusual_Hour,High_Amount_Unusual_Hour,Location_Deviation_High_Amount,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
8823.03,1576.42,0,1,0,1,0,6,5,1,0,0,5.59687773562883,559.687773562883,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
9723.34,2853.01,0,0,0,0,0,8,6,1,0,0,3.4080988149358045,340.80988149358046,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1477.2,3105.55,0,0,0,1,0,20,2,1,0,0,0.4756645360725153,47.56645360725153,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3948.88,2478.49,0,1,0,1,1,21,5,1,0,0,1.593260412589924,159.3260412589924,3948.88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6650.15,4959.75,0,0,0,0,0,1,5,1,0,0,1.3408236302232974,134.08236302232973,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3055.58,4051.57,0,1,0,1,1,21,4,1,0,0,0.7541718395584921,75.41718395584921,3055.58,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2671.06,4320.59,0,1,0,1,0,17,3,1,0,0,0.6182164935807378,61.821649358073785,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8137.57,1964.26,0,1,0,1,0,1,1,1,0,0,4.1428171423335,414.28171423335,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9803.8,2538.67,1,1,0,1,1,13,2,1,0,0,3.861785895764317,386.1785895764317,9803.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7738.26,1443.1,0,1,0,1,0,16,1,1,0,0,5.362247938465803,536.2247938465803,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5237.24,4993.24,0,1,0,1,0,12,5,1,0,0,1.0488660669224792,104.88660669224792,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4425.67,2030.41,0,0,0,1,0,5,6,1,0,0,2.1796927714107004,217.96927714107005,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5396.94,1402.33,0,1,0,1,0,4,4,1,0,0,3.848552052655224,384.8552052655224,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4628.93,1820.88,0,1,0,0,0,8,1,1,0,0,2.5421389657747904,254.21389657747903,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5029.38,3286.23,0,1,0,0,0,6,2,1,0,0,1.5304406569229787,153.04406569229786,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2035.33,2342.67,0,1,0,1,0,15,5,1,0,0,0.8688078133070385,86.88078133070385,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9037.52,1655.84,0,1,0,1,0,3,1,1,0,0,5.457966953328825,545.7966953328825,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7545.6,2873.29,0,1,0,1,0,14,1,1,0,0,2.626118491346157,262.61184913461574,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6810.09,3681.87,0,1,0,1,1,6,1,1,0,0,1.8496280422719975,184.96280422719977,6810.09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
9499.3,3659.11,0,1,0,0,0,17,5,1,0,0,2.59606844287272,259.606844287272,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2844.66,1058.98,0,1,1,1,0,17,2,1,0,0,2.6862263687699484,268.6226368769948,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
812.51,4021.65,1,1,0,0,1,20,5,1,0,0,0.2020339910235848,20.203399102358485,812.51,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8261.56,1964.65,0,1,0,0,0,0,2,1,0,0,4.20510523502914,420.510523502914,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9984.17,4688.7,0,1,0,1,0,2,3,1,0,0,2.1294111374154885,212.9411137415489,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5784.75,1553.92,0,1,0,0,0,13,3,1,0,0,3.722681991350906,372.2681991350906,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
589.04,2597.79,1,1,0,1,0,17,2,1,0,0,0.2267465807474815,22.674658074748148,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7804.9,2248.84,0,0,0,1,0,5,1,1,0,0,3.4706337489550165,347.0633748955016,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
738.42,2965.47,0,1,0,1,0,21,4,1,0,0,0.249006059747696,24.9006059747696,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5400.6,2254.33,0,1,0,1,0,11,1,1,0,0,2.3956563590956077,239.56563590956077,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2776.05,4084.95,0,1,0,1,1,22,6,1,0,0,0.6795799214188669,67.95799214188669,2776.05,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9150.35,2527.9,1,1,0,1,1,6,2,1,0,0,3.619743660746074,361.9743660746074,9150.35,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4513.86,2400.53,1,1,0,1,0,15,2,1,0,0,1.8803597538876828,188.0359753887683,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8984.74,4884.96,0,1,1,0,0,18,5,1,0,0,1.839265828174642,183.9265828174642,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2991.51,2613.81,0,1,0,1,0,13,4,1,0,0,1.1445017044085073,114.45017044085073,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3874.24,1520.12,0,1,0,1,0,17,1,1,0,0,2.548640896771308,254.8640896771308,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9471.24,2072.02,0,1,0,0,0,7,4,1,0,0,4.571017654269746,457.1017654269746,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2013.94,3893.68,0,1,0,1,0,5,3,1,0,0,0.5172330545910296,51.72330545910297,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5785.43,2047.42,0,1,0,0,0,11,5,1,0,0,2.825717244141407,282.5717244141407,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3885.71,3721.97,0,1,0,1,0,8,5,1,0,0,1.043992831753077,104.39928317530772,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7741.89,4659.31,0,1,0,0,0,3,6,1,0,0,1.6615958156894477,166.15958156894476,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1293.83,2496.41,0,1,0,1,0,22,2,1,0,0,0.5182762446873711,51.82762446873711,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4372.71,1770.59,0,1,0,1,0,3,2,1,0,0,2.469634415646762,246.9634415646762,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6989.63,3867.2,0,1,0,1,0,22,2,1,0,0,1.8074136326024,180.74136326024,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4070.76,2751.15,0,1,0,0,0,9,2,1,0,0,1.4796575977318576,147.96575977318577,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
586.26,1184.59,0,1,0,0,0,7,5,1,0,0,0.4949054103107405,49.490541031074045,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7051.42,3313.82,0,1,0,0,0,5,3,1,0,0,2.127882624886083,212.7882624886083,0.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5032.48,3321.88,0,1,0,0,0,1,3,1,0,0,1.5149493660216502,151.494936602165,0.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
114.08,3726.82,0,0,0,1,0,3,4,1,0,0,0.0306105473298951,3.061054732989519,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6126.95,3941.06,0,0,0,1,0,21,4,1,0,0,1.5546451969774628,155.46451969774628,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9198.89,3582.49,0,1,0,0,0,3,2,1,0,0,2.567736406800857,256.77364068008563,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1111.15,2353.22,0,1,0,0,0,23,2,1,0,0,0.4721827963386339,47.2182796338634,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5907.12,4341.52,0,0,0,0,0,20,2,1,0,0,1.3606110302382577,136.06110302382575,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7286.96,4741.11,0,1,0,0,1,20,6,1,0,0,1.5369734091805507,153.69734091805506,7286.96,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
708.67,2208.4,0,1,0,0,0,1,3,1,0,0,0.3208974823401557,32.08974823401557,0.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
227.13,2127.33,0,1,0,0,0,19,1,1,0,0,0.1067676383071737,10.67676383071738,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4642.49,3052.02,0,1,0,1,0,15,3,1,0,0,1.5211204382671148,152.1120438267115,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7912.08,4943.07,0,1,0,0,1,16,4,1,0,0,1.6006408972561588,160.06408972561587,7912.08,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1608.03,1653.45,0,1,0,0,0,2,6,1,0,0,0.9725301642021228,97.25301642021228,0.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8366.54,2979.8,0,1,0,1,0,13,2,1,0,0,2.807752198134103,280.7752198134104,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6566.12,1776.86,0,0,0,1,0,2,2,1,0,0,3.695350224553426,369.5350224553426,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3322.4,2639.56,0,0,1,1,0,5,3,1,0,0,1.2586946309233358,125.86946309233358,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5158.74,2515.48,1,1,0,1,0,16,2,1,0,0,2.0507974621145864,205.07974621145863,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9655.78,3283.53,0,1,0,1,0,17,6,1,0,0,2.94067055881932,294.06705588193194,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2165.15,1138.54,0,1,0,1,0,20,6,1,0,0,1.9016898835350535,190.16898835350537,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4995.85,4229.01,0,1,0,1,1,14,6,1,0,0,1.181328490592361,118.1328490592361,4995.85,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6245.24,3837.35,0,1,0,1,0,8,5,1,0,0,1.627487719389683,162.7487719389683,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1381.01,4999.37,0,1,0,1,0,20,3,1,0,0,0.2762368058375355,27.62368058375355,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
436.18,2022.97,0,1,0,1,0,13,2,1,0,0,0.2156136769205673,21.56136769205673,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
135.59,4471.2,0,1,1,0,0,16,2,1,0,0,0.0303251923421005,3.0325192342100555,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3247.6,3441.41,0,1,0,1,0,6,2,1,0,0,0.9436829671559042,94.36829671559042,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
740.4,1923.95,0,1,0,1,0,20,3,1,0,0,0.3848332856882975,38.48332856882975,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8037.9,2182.87,0,1,0,1,0,8,4,1,0,0,3.682262342695626,368.22623426956255,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9973.2,1081.6,1,1,0,1,1,8,6,1,0,0,9.22078402366864,922.078402366864,9973.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
613.98,2374.16,0,1,0,1,0,7,3,1,0,0,0.2586093607844459,25.860936078444592,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4327.83,4597.67,1,1,0,1,0,0,3,1,0,0,0.9413094023712012,94.13094023712011,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
258.3,1300.94,0,1,0,1,0,16,1,1,0,0,0.1985487416790936,19.85487416790936,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1340.77,4712.34,0,1,0,0,0,11,6,1,0,0,0.2845231880551913,28.452318805519127,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3229.9,2518.42,0,0,0,1,0,1,4,1,0,0,1.2825104629092845,128.25104629092846,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3937.59,3963.46,0,1,0,0,0,10,6,1,0,0,0.9934728747104804,99.34728747104803,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
9397.89,3634.18,0,1,0,1,0,14,4,1,0,0,2.5859726265622505,258.59726265622504,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3958.97,3689.92,0,1,0,1,0,15,4,1,0,0,1.072914859942763,107.29148599427629,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4963.28,3193.37,0,0,0,0,0,3,3,1,0,0,1.5542452017774326,155.42452017774326,0.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2456.59,2857.22,0,1,0,1,0,23,5,1,0,0,0.8597832858512822,85.97832858512821,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2.25,4713.1,0,0,0,1,0,16,1,1,0,0,0.0004773927987948,0.0477392798794848,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8993.45,3720.15,0,1,0,1,1,22,2,1,0,0,2.417496606319638,241.7496606319638,8993.45,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
818.07,3458.44,0,1,0,0,0,23,5,1,0,0,0.2365430656596616,23.65430656596616,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9642.52,2672.98,0,1,0,1,0,21,2,1,0,0,3.607404469917471,360.74044699174704,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1309.31,1900.32,0,1,0,1,0,21,3,1,0,0,0.6889944851393449,68.89944851393449,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6049.18,1007.28,0,0,0,1,0,23,3,1,0,0,6.005460249384481,600.5460249384481,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9994.11,4922.88,0,1,0,1,0,17,3,1,0,0,2.030134799141966,203.01347991419655,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1385.51,4025.49,1,1,0,1,0,14,1,1,0,0,0.3441841862729755,34.41841862729755,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4240.01,4975.96,0,1,0,1,0,6,4,1,0,0,0.8520988914701887,85.20988914701887,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7804.46,4080.77,0,1,0,0,0,21,4,1,0,0,1.9124969062211297,191.24969062211295,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
322.87,1182.1,0,1,0,0,0,7,1,1,0,0,0.2731325606970646,27.31325606970646,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6898.14,2776.35,0,1,0,1,0,4,3,1,0,0,2.4846074882489604,248.46074882489603,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
804.65,1467.13,1,0,0,1,0,3,5,1,0,0,0.5484517391096903,54.845173910969024,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2365.96,4205.08,0,1,0,1,0,11,4,1,0,0,0.5626432790814919,56.26432790814919,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1601.6,1743.93,0,1,0,0,0,23,4,1,0,0,0.9183854856559608,91.83854856559608,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9073.46,3630.65,0,1,0,0,0,15,6,1,0,0,2.4991282552710943,249.91282552710945,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1805.39,3634.18,0,1,0,0,1,17,2,1,0,0,0.4967805667303216,49.67805667303216,1805.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
405.3,3555.54,0,1,0,1,0,13,3,1,0,0,0.1139911237111662,11.399112371116624,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
5876.67,4513.42,0,1,0,1,0,19,3,1,0,0,1.302043683060739,130.2043683060739,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3462.46,3903.0,0,0,0,1,1,10,1,1,0,0,0.8871278503715091,88.71278503715091,3462.46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4057.66,2309.96,0,1,0,0,1,23,2,1,0,0,1.756593187760827,175.6593187760827,4057.66,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1191.51,2259.17,0,1,0,1,1,16,4,1,0,0,0.5274105091692967,52.74105091692967,1191.51,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7482.6,1089.17,0,1,0,1,0,18,5,1,0,0,6.870001928073671,687.0001928073671,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6015.93,4633.14,0,1,0,1,0,4,3,1,0,0,1.2984563384659216,129.84563384659216,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3642.81,1413.91,0,1,0,1,1,2,1,1,0,0,2.5764086823065115,257.6408682306512,3642.81,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1716.58,2916.49,0,1,0,1,0,15,1,1,0,0,0.5885773652575528,58.85773652575528,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5934.92,3034.0,0,1,0,0,0,23,3,1,0,0,1.9561371127224787,195.61371127224788,0.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7786.19,2791.37,0,0,0,1,0,1,4,1,0,0,2.7893794086774597,278.9379408677459,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3124.66,3297.13,0,1,1,1,1,4,5,1,0,0,0.947690870544989,94.7690870544989,3124.66,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
259.58,3917.01,0,1,0,1,1,8,2,1,0,0,0.0662699354865062,6.626993548650628,259.58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2144.23,1784.94,0,0,0,1,1,11,4,1,0,0,1.2012896792049033,120.12896792049033,2144.23,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6824.3,1294.79,0,1,0,0,0,14,1,1,0,0,5.270584419094988,527.0584419094988,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9890.97,4429.68,0,1,0,0,1,1,4,1,0,0,2.2328858969496665,223.28858969496665,9890.97,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
134.75,2979.13,0,1,0,1,0,1,2,1,0,0,0.0452313259240113,4.523132592401137,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3062.23,1509.43,0,1,0,1,0,12,6,1,0,0,2.028732700423338,202.87327004233387,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
621.15,3688.29,0,0,0,1,1,12,4,1,0,0,0.1684113776302839,16.841137763028392,621.15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3164.18,1892.31,0,1,0,1,0,17,3,1,0,0,1.672125603098858,167.21256030988582,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4059.74,1327.31,0,1,0,1,0,18,5,1,0,0,3.058622326359328,305.8622326359328,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9208.7,2130.29,0,1,0,0,0,15,6,1,0,0,4.322744790615363,432.2744790615363,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
806.53,2187.58,0,1,0,1,0,14,1,1,0,0,0.3686859451997184,36.86859451997184,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7771.56,4473.75,0,1,0,0,0,9,6,1,0,0,1.7371466890192793,173.71466890192792,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3955.95,2229.4,0,1,0,1,0,20,3,1,0,0,1.7744460392930832,177.44460392930833,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8112.82,4121.05,0,1,0,0,0,14,5,1,0,0,1.9686293541694468,196.86293541694468,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5134.51,3308.93,0,0,0,1,0,21,6,1,0,0,1.5517130915431878,155.17130915431878,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
393.78,1378.79,0,1,0,1,0,15,5,1,0,0,0.2855982419367706,28.559824193677063,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9462.11,1625.86,0,1,0,1,0,4,3,1,0,0,5.819756928640843,581.9756928640843,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
828.26,1320.46,0,1,0,0,0,19,6,1,0,0,0.6272511094618541,62.72511094618542,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5977.24,2605.95,0,1,0,1,1,18,1,1,0,0,2.293689441470481,229.36894414704813,5977.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8776.8,4879.56,0,1,0,0,1,20,4,1,0,0,1.7986867668396327,179.86867668396326,8776.8,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
798.62,1723.19,0,1,0,1,0,5,5,1,0,0,0.4634544072330967,46.34544072330967,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5539.38,2368.39,0,1,0,0,0,22,4,1,0,0,2.3388799986488715,233.88799986488715,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8243.07,4280.06,0,0,0,1,0,6,2,1,0,0,1.9259239356457616,192.59239356457616,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9863.26,4503.16,0,1,0,1,0,21,6,1,0,0,2.190297479991828,219.02974799918283,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7243.55,3941.51,0,1,1,1,0,13,2,1,0,0,1.8377601477606296,183.776014776063,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2784.07,2868.34,0,0,0,1,0,20,4,1,0,0,0.9706206377207725,97.06206377207724,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6996.0,3595.5,0,1,0,1,1,3,5,1,0,0,1.945765540258657,194.57655402586568,6996.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7057.96,2800.14,0,1,0,1,0,23,2,1,0,0,2.520573971301435,252.0573971301435,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6999.96,4394.46,0,1,0,1,0,10,3,1,0,0,1.5929056129763384,159.29056129763384,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
8542.75,2639.49,0,0,0,1,0,5,1,1,0,0,3.2365153874422714,323.65153874422714,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
874.71,4271.18,0,0,0,1,0,16,1,1,0,0,0.2047935231013443,20.479352310134438,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1085.09,3342.7,0,1,0,1,0,12,1,1,0,0,0.3246148323211775,32.46148323211775,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6406.53,3084.95,0,1,0,1,0,22,5,1,0,0,2.076704646752784,207.6704646752784,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9538.86,3625.94,0,1,0,1,0,12,4,1,0,0,2.630727480322344,263.0727480322344,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4658.92,2168.48,0,1,0,1,0,2,6,1,0,0,2.148472662879068,214.8472662879068,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9605.67,2568.65,0,1,0,0,0,16,1,1,0,0,3.739579156366184,373.95791563661845,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9380.91,4220.18,0,1,0,0,0,14,4,1,0,0,2.222869640631442,222.28696406314415,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9029.19,2535.92,0,1,0,1,0,16,6,1,0,0,3.5605184706142152,356.05184706142154,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
9098.6,3614.38,0,1,0,1,1,12,1,1,0,0,2.51733353991556,251.733353991556,9098.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8983.29,3654.19,0,1,0,1,0,1,2,1,0,0,2.458353287595884,245.83532875958832,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8199.07,4478.95,0,1,0,1,0,0,6,1,0,0,1.8305785954297324,183.05785954297323,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6950.09,2774.69,0,1,0,1,0,23,4,1,0,0,2.5048167543040845,250.48167543040844,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
245.06,4610.12,0,1,0,1,0,6,4,1,0,0,0.0531569677145063,5.315696771450635,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1323.4,4972.28,0,1,0,1,1,11,3,1,0,0,0.2661555664604568,26.61555664604568,1323.4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1343.19,1676.8,0,1,0,0,0,17,5,1,0,0,0.8010436545801527,80.10436545801527,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
236.38,3861.68,0,1,0,0,0,0,5,1,0,0,0.0612117006069897,6.1211700606989705,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1167.9,3793.45,0,1,0,0,0,22,3,1,0,0,0.3078727807141257,30.78727807141257,0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9197.54,2824.58,0,0,0,1,0,20,3,1,0,0,3.256250486798037,325.62504867980374,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
6638.38,2215.28,0,1,0,1,0,20,5,1,0,0,2.9966324798671047,299.6632479867105,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
